time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/critic_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
121,2916,352970,247.6,2400,707.9687702200001,342965,-150.04022521972655,-1.65285884141922,0.03119586631655693,37.00617141723633,0.0003,,
121,2923,353840,259.72,2404,742.2708453399999,343835,-149.04998168945312,-0.8285135269165039,0.031530356407165526,44.470612335205075,0.0003,,
121,2932,354960,260.01,2408,745.6216988699999,344955,-150.67945861816406,-0.49296670854091645,0.03201677873730659,42.368125915527344,0.0003,,
121,2941,355925,260.95,2412,751.1966669100001,345920,-149.9584716796875,-1.117986908555031,0.031517398357391355,43.90133819580078,0.0003,,
121,2948,356875,263.31,2416,755.9268092799998,346870,-148.34608764648436,-0.7109931230545044,0.03125898465514183,44.36352615356445,0.0003,,
121,2959,358115,260.45,2420,748.7643628499999,348110,-151.5634735107422,0.6097084760665894,0.03172491863369942,42.337548828125,0.0003,,
121,2967,359130,256.1,2424,738.46369441,349125,-150.66907653808593,2.8231664657592774,0.03158927857875824,41.893741607666016,0.0003,,
121,2978,360530,258.71,2428,748.1040817300002,350525,-150.7722198486328,-1.2362509608268737,0.03201515153050423,46.75304107666015,0.0003,,
121,2988,361690,263.86,2432,765.78763956,351685,-150.75348815917968,-1.9265487670898438,0.030544425919651987,42.305171203613284,0.0003,,
121,2996,362755,266.38,2436,773.1276304099998,352750,-151.95113525390624,0.9917088270187377,0.03235135227441788,40.215728759765625,0.0003,,
121,3001,363350,262.79,2440,764.396775,353345,-150.71226196289064,1.4282716155052184,0.032038253545761106,41.05781478881836,0.0003,,
121,3017,365160,262.69,2444,764.09221803,355155,-150.06366577148438,-2.705485773086548,0.03229753822088242,41.31055908203125,0.0003,,
121,3027,366425,262.83,2448,763.7647344799999,356420,-151.32766723632812,0.5404079914093017,0.031218814477324486,39.34755401611328,0.0003,,
121,3036,367450,261.86,2452,760.57916517,357445,-152.2542297363281,-0.11692370176315307,0.031855127215385436,45.452294540405276,0.0003,,
121,3048,368930,267.23,2456,775.8102935100002,358925,-151.9680969238281,-0.24029278755187988,0.03170928955078125,42.90073471069336,0.0003,,
121,3055,369905,268.94,2460,777.75698086,359900,-152.54556884765626,-1.1289080739021302,0.031777973473072055,44.24459609985352,0.0003,,
121,3063,370860,270.65,2464,785.61212223,360855,-150.85881958007812,-1.4498847663402556,0.0318842738866806,42.81550903320313,0.0003,,
121,3073,371980,274.58,2468,798.7102330100001,361975,-150.62472229003907,1.7870585560798644,0.031011801585555075,40.83100128173828,0.0003,,
121,3079,372720,271.14,2472,787.27172151,362715,-149.89329528808594,-1.0388102054595947,0.031159186363220216,43.632876586914065,0.0003,,
121,3084,373365,270.03,2476,783.7321818899999,363360,-150.50049438476563,-0.5573344647884368,0.03156687021255493,43.693241119384766,0.0003,,
121,3094,374480,268.2,2480,778.2297318799997,364475,-150.42555541992186,-0.772014445066452,0.03139673620462417,42.72916107177734,0.0003,,
121,3099,375040,267.59,2484,776.72294142,365035,-152.90022888183594,-0.8543534994125366,0.030789799615740777,44.04059677124023,0.0003,,
121,3106,375930,266.44,2488,772.74105603,365925,-151.05684509277344,0.9882616519927978,0.03157367631793022,47.24226837158203,0.0003,,
121,3114,376925,267.82,2492,776.3627005399999,366920,-150.2265655517578,-0.9184124410152436,0.03141181170940399,41.92025146484375,0.0003,,
121,3123,377960,268.14,2496,777.8310247900001,367955,-151.7093933105469,2.534481477737427,0.03192603886127472,43.3747917175293,0.0003,,
121,3126,378325,269.55,2500,784.12765495,368320,-151.50523681640624,0.15373657941818236,0.0313215546309948,42.95369110107422,0.0003,,
121,3133,379155,252.48,2504,734.17273497,369150,-151.7622100830078,1.400530457496643,0.030912546813488005,43.95341796875,0.0003,,
121,3136,379550,249.03,2508,723.5871820599998,369545,-150.99068298339844,-0.17797336876392364,0.031418613344430926,44.34663543701172,0.0003,,
121,3141,380250,246.36,2512,715.0637361199999,370245,-150.8315399169922,-0.13772315979003907,0.03101123832166195,43.476078033447266,0.0003,,
121,3148,381070,242.49,2516,705.92683906,371065,-152.46341857910156,-1.7110584735870362,0.03179464340209961,44.059120178222656,0.0003,,
121,3153,381685,238.42,2520,693.1276369499999,371680,-152.34949951171876,1.362413263320923,0.031349335610866544,43.15557670593262,0.0003,,
121,3160,382485,235.28,2524,682.89890873,372480,-152.41920166015626,0.5747084215283393,0.03189704567193985,46.179480743408206,0.0003,,
121,3164,382985,231.6,2528,670.55650381,372980,-150.67533264160156,-1.085022658109665,0.0317623682320118,46.66144714355469,0.0003,,
121,3172,383890,225.85,2532,652.09291069,373885,-149.7309112548828,1.1759033918380737,0.03150937408208847,49.97442092895508,0.0003,,
121,3180,384850,219.9,2536,633.12858081,374845,-152.2049530029297,-0.6178362488746643,0.03134506568312645,46.31600341796875,0.0003,,
121,3188,385800,220.49,2540,634.71343133,375795,-151.5563751220703,-2.2655223965644837,0.031382213532924655,45.750135040283205,0.0003,,
121,3190,386085,219.12,2544,628.49814881,376080,-149.81112670898438,-0.59266357421875,0.03115454167127609,46.0353401184082,0.0003,,
120,3205,387800,215.06,2548,615.70305958,377795,-151.91680603027345,-2.511273753643036,0.03281745240092278,47.15892562866211,0.0003,,
120,3208,388275,218.78,2552,627.87572415,378270,-152.26355590820313,-1.1958053469657899,0.030601929128170013,38.88133697509765,0.0003,,
120,3223,390045,209.43,2556,600.03540303,380040,-149.56184997558594,0.5685734391212464,0.031175108253955842,44.027503204345706,0.0003,,
121,3227,390535,209.21,2560,605.64760585,380530,-150.60102233886718,-0.9368436276912689,0.03217105194926262,48.02933578491211,0.0003,,
121,3235,391465,209.02,2564,602.93014385,381460,-150.25308227539062,-0.3254527270793915,0.03165773451328278,45.52791137695313,0.0003,,
121,3244,392590,204.76,2568,591.1359422300001,382585,-149.42572937011718,0.8416808128356934,0.03164063021540642,42.26247024536133,0.0003,,
120,3247,392950,204.48,2572,590.1895693000001,382945,-150.38749084472656,1.9969984292984009,0.0321114681661129,46.76585388183594,0.0003,,
120,3261,394665,206.61,2576,597.38416735,384660,-150.38890380859374,1.9149645805358886,0.031320928037166594,42.474500274658205,0.0003,,
120,3269,395590,209.76,2580,606.69643961,385585,-150.45844116210938,-0.26511024832725527,0.03146595284342766,43.70605239868164,0.0003,,
120,3276,396385,212.07,2584,614.18627109,386380,-148.5016082763672,1.3377203226089478,0.03121958114206791,45.8497817993164,0.0003,,
120,3282,397150,212.76,2588,615.96322238,387145,-150.67584533691405,0.7395113646984101,0.03156597912311554,48.61851272583008,0.0003,,
120,3290,398065,213.46,2592,618.93823246,388060,-152.5758087158203,-1.7532184898853302,0.0327465146780014,51.79192199707031,0.0003,,
120,3297,398970,214.31,2596,620.5358681900001,388965,-150.83702087402344,1.6675103187561036,0.03228106498718262,43.841871643066405,0.0003,,
120,3306,400000,212.5,2600,614.7827108800001,389995,-149.83605346679687,-2.062827098369598,0.03188357129693031,45.59863815307617,0.0003,,
121,3313,400990,217.29,2604,628.21066624,390985,-150.1457092285156,1.4037276029586792,0.030486278980970383,46.43875350952148,0.0003,,
120,3324,402300,220.85,2608,637.77370969,392295,-152.6526092529297,1.2495993018150329,0.03261889219284057,41.22721977233887,0.0003,,
120,3332,403230,224.85,2612,647.37549452,393225,-153.0110107421875,-0.549169373512268,0.0322874516248703,44.024296569824216,0.0003,,
120,3341,404310,228.61,2616,657.8838343900002,394305,-152.0469482421875,2.298615092039108,0.03188037350773811,41.198743438720705,0.0003,,
121,3346,404970,233.11,2620,671.4806236099998,394965,-151.73484802246094,0.7342322170734406,0.03198424205183983,43.087057495117186,0.0003,,
121,3361,406765,234.16,2624,673.3110456100002,396760,-152.29923400878906,2.1736893177032472,0.03163071423768997,43.27959060668945,0.0003,,
120,3373,408175,246.32,2628,710.3108991100002,398170,-149.83819274902345,1.2936655104160308,0.03232787698507309,41.4784423828125,0.0003,,
120,3380,409060,253.55,2632,732.64922105,399055,-151.19623413085938,-0.6777384519577027,0.030562638491392135,48.36951217651367,0.0003,,
120,3389,410085,253.84,2636,734.04935247,400080,-151.36454162597656,-0.9801378726959229,0.03106539249420166,46.489315795898435,0.0003,,
121,3397,411065,255.83,2640,741.3298709699999,401060,-153.06564636230468,-0.5656295537948608,0.030781840533018114,49.03944473266601,0.0003,,
120,3410,412695,256.69,2644,746.2099467000002,402690,-150.96759033203125,0.15674797296524048,0.031081531569361685,46.45701599121094,0.0003,,
120,3413,413060,261.29,2648,761.0408097100001,403055,-150.7541473388672,-1.4870330154895783,0.0316979706287384,42.84128189086914,0.0003,,
120,3428,414755,257.61,2652,748.8557963,404750,-150.55530700683593,-0.013867020606994629,0.030752404406666756,46.33570098876953,0.0003,,
120,3441,416270,262.99,2656,767.6703865899998,406265,-151.50653076171875,0.6599687516689301,0.03169309124350548,43.960322570800784,0.0003,,
120,3454,417795,266.11,2660,776.77139746,407790,-151.62396240234375,0.7484155654907226,0.03121527172625065,40.21777877807617,0.0003,,
120,3463,418840,268.8,2664,785.6060090399998,408835,-149.76201171875,-0.03147581219673157,0.03171074762940407,44.2545669555664,0.0003,,
120,3474,420160,273.71,2668,798.5609391700001,410155,-150.89051208496093,-0.473748517036438,0.0323229044675827,39.5457160949707,0.0003,,
120,3479,420825,277.68,2672,812.6745856099999,410820,-150.8994934082031,0.7289174199104309,0.03242066502571106,44.532850646972655,0.0003,,
120,3490,422195,276.65,2676,810.0835981999999,412190,-150.3928649902344,-0.3886550724506378,0.03172591924667358,45.94133758544922,0.0003,,
120,3493,422585,275.21,2680,807.2369782799999,412580,-150.85209045410156,-0.5463826298713684,0.03156356811523438,46.10284957885742,0.0003,,
120,3500,423375,271.02,2684,794.21535539,413370,-152.1219024658203,1.249565327167511,0.031607989221811295,46.87493743896484,0.0003,,
120,3507,424235,269.62,2688,790.4030455900001,414230,-151.41146850585938,0.6865413784980774,0.03201899155974388,50.54259719848633,0.0003,,
120,3515,425110,267.24,2692,782.6514665000001,415105,-150.77662658691406,3.0122138977050783,0.03191261887550354,45.36841659545898,0.0003,,
120,3520,425795,268.25,2696,787.07076469,415790,-153.08916931152345,-0.02286076545715332,0.03125366121530533,47.96610641479492,0.0003,,
120,3528,426725,270.54,2700,795.2880035000001,416720,-153.18031005859376,-0.18277047872543334,0.031718040257692336,45.533627319335935,0.0003,,
120,3539,428045,269.0,2704,792.9590380400001,418040,-151.88611450195313,0.7862946152687073,0.03136670514941216,45.212876892089845,0.0003,,
120,3545,428700,269.34,2708,795.3294093100002,418695,-153.28207397460938,-1.6461678266525268,0.03215468153357506,41.05463180541992,0.0003,,
120,3550,429360,265.19,2712,784.1912432200002,419355,-153.65143737792968,2.299352288246155,0.03161896243691444,46.14579849243164,0.0003,,
120,3560,430505,262.04,2716,774.6709055599999,420500,-150.61151733398438,2.068685495853424,0.03104456402361393,52.18275604248047,0.0003,,
120,3567,431395,261.09,2720,770.6396953899999,421390,-151.95950927734376,-1.0857449531555177,0.03218798115849495,46.4836540222168,0.0003,,
120,3574,432335,263.55,2724,779.7943782899998,422330,-151.04396362304686,0.778434333205223,0.0316645547747612,43.68748321533203,0.0003,,
120,3584,433500,251.31,2728,740.9152980399999,423495,-152.439501953125,0.26953543424606324,0.03257184997200966,49.311222076416016,0.0003,,
120,3592,434490,249.54,2732,737.3601540599998,424485,-152.8869659423828,0.33832296133041384,0.03231189399957657,48.12883529663086,0.0003,,
120,3604,435820,256.44,2736,758.0474284799998,425815,-152.5250671386719,0.3863758146762848,0.03183087185025215,46.45686645507813,0.0003,,
120,3609,436460,252.29,2740,744.9723647400001,426455,-152.9483856201172,0.6861617147922516,0.030983885750174522,42.578146362304686,0.0003,,
120,3619,437625,252.61,2744,744.9110991099999,427620,-152.47154541015624,-2.1356338262557983,0.03220121860504151,45.14569931030273,0.0003,,
120,3624,438290,247.56,2748,729.0766748000002,428285,-153.66195373535157,-1.644821333885193,0.03285916745662689,46.299173736572264,0.0003,,
120,3630,439095,250.42,2752,738.4817504999999,429090,-151.2073486328125,2.6837491273880003,0.03297777697443962,45.08174209594726,0.0003,,
120,3644,440740,242.91,2756,714.9306577399999,430735,-153.68331909179688,1.0264957964420318,0.03179665803909302,49.13795547485351,0.0003,,
120,3651,441630,239.36,2760,704.7577553000001,431625,-150.864501953125,1.2333447456359863,0.032584208995103836,47.36282501220703,0.0003,,
120,3656,442290,240.52,2764,709.69821844,432285,-150.2252166748047,-1.9991113662719726,0.03314894214272499,48.848751068115234,0.0003,,
120,3667,443540,235.59,2768,696.2864215699999,433535,-151.3273162841797,-0.08518095016479492,0.03189613968133927,52.79732818603516,0.0003,,
120,3673,444195,233.93,2772,690.4436166600001,434190,-151.66295776367187,0.3443291515111923,0.03209133595228195,45.86023101806641,0.0003,,
120,3683,445410,232.05,2776,683.4870821300001,435405,-155.18975524902345,1.0450556397438049,0.031440047174692155,47.39445037841797,0.0003,,
120,3691,446360,234.5,2780,689.0373851600001,436355,-153.31255493164062,-0.56529780626297,0.033102656900882724,44.59126968383789,0.0003,,
120,3697,447085,236.62,2784,695.84205816,437080,-151.0950500488281,-1.639308547973633,0.033148768544197085,46.727308654785155,0.0003,,
120,3705,448000,237.01,2788,696.9425935300001,437995,-152.87728576660157,-1.063112211227417,0.03290942907333374,46.79009017944336,0.0003,,
120,3710,448665,236.8,2792,696.4659507399998,438660,-151.5075927734375,2.999910306930542,0.03229020088911057,44.442691802978516,0.0003,,
120,3718,449600,233.22,2796,684.3229760700001,439595,-150.88595275878907,-1.0336272478103639,0.032439074665308,46.542562103271486,0.0003,,
120,3725,450460,231.4,2800,678.4792242899999,440455,-154.1252655029297,-0.9824011206626893,0.03265544846653938,47.45734405517578,0.0003,,
120,3732,451285,233.89,2804,685.5431422400001,441280,-152.39675903320312,-2.3431318759918214,0.033092306554317476,46.34075164794922,0.0003,,
120,3741,452440,231.36,2808,678.27606945,442435,-152.8911895751953,-1.2466348886489869,0.03251899629831314,47.7107551574707,0.0003,,
120,3749,453435,238.74,2812,701.25775585,443430,-151.0234375,-2.6097482681274413,0.033179640769958496,44.7924186706543,0.0003,,
120,3760,454710,242.41,2816,714.19083229,444705,-152.37030334472655,-1.3629375994205475,0.03266482800245285,50.356031799316405,0.0003,,
120,3767,455505,241.45,2820,711.5287796200001,445500,-150.5145751953125,1.5459603309631347,0.03397325426340103,53.11023788452148,0.0003,,
120,3779,456990,243.92,2824,719.8134548800001,446985,-151.07676696777344,0.49683215618133547,0.032926459610462186,48.96898422241211,0.0003,,
120,3783,457455,247.12,2828,731.50943879,447450,-151.49435729980468,2.007259559631348,0.03302577212452888,46.46409606933594,0.0003,,
120,3789,458170,242.39,2832,713.86455763,448165,-151.27569885253905,1.7704177975654602,0.034366635233163835,42.394586181640626,0.0003,,
120,3796,458965,233.48,2836,686.2066765799998,448960,-152.11583251953124,-0.3059055507183075,0.031969203054904936,50.85765075683594,0.0003,,
120,3804,459980,235.96,2840,691.35410639,449975,-150.79456787109376,-0.2365256667137146,0.03180951476097107,54.206976318359374,0.0003,,
120,3811,460770,234.33,2844,686.6728019699999,450765,-150.83907470703124,1.0952641129493714,0.03282562419772148,47.7199462890625,0.0003,,
120,3822,462195,234.66,2848,687.23796881,452190,-152.595068359375,0.45030848383903505,0.0337246373295784,51.07824478149414,0.0003,,
120,3837,464005,240.53,2852,704.3398074000002,454000,-151.50914306640624,1.3773690223693849,0.03239148408174515,48.23706207275391,0.0003,,
120,3843,464740,246.01,2856,720.51300114,454735,-150.2764129638672,1.0509113907814025,0.033119285851716994,49.83212738037109,0.0003,,
120,3852,465825,244.5,2860,715.8038390099999,455820,-151.97988586425782,-1.0068047404289246,0.03215100392699242,43.55819244384766,0.0003,,
120,3861,466930,242.54,2864,709.7868703700001,456925,-150.7705078125,2.127349483966827,0.03297342732548714,49.34416122436524,0.0003,,
120,3870,468040,246.62,2868,723.5181985300001,458035,-151.803076171875,0.574151623249054,0.0331236332654953,43.74673156738281,0.0003,,
120,3881,469360,244.95,2872,716.5750387500001,459355,-152.91720581054688,0.9515846610069275,0.03215298801660538,49.99019775390625,0.0003,,
120,3883,469615,248.71,2876,727.6187576200002,459610,-152.40489807128907,0.8732471585273742,0.03325007557868957,52.010388946533205,0.0003,,
120,3893,470820,244.95,2880,715.4114697800002,460815,-150.59169006347656,-1.3819814026355743,0.03359922096133232,51.02476196289062,0.0003,,
120,3901,471765,246.96,2884,720.84744416,461760,-151.48947448730468,1.7612035512924193,0.03225526288151741,50.50099563598633,0.0003,,
